height,weight,label 
148,42,normal
166,99,fat
146,83,fat
193,67,thin
164,78,fat
159,46,thin
129,71,fat
138,63,fat
186,60,thin
135,89,fat
196,94,normal
194,52,thin
138,57,fat
168,39,thin
168,94,fat
153,71,fat
141,75,fat
132,40,normal
200,70,thin
191,68,normal
153,96,fat
163,90,fat
146,95,fat
171,59,normal
136,49,fat
189,68,normal
159,62,normal
197,89,normal
170,40,thin
157,62,fat
140,47,normal
144,80,fat
154,65,fat
145,85,fat
184,45,thin
140,92,fat
189,76,normal
146,83,fat
180,91,fat
178,76,normal
196,69,thin
179,69,normal
171,62,normal
186,51,thin
134,35,normal
143,97,fat
179,45,thin
160,43,thin
135,63,fat
145,60,fat
124,92,fat
154,92,fat
126,71,fat
121,54,fat
121,68,fat
167,68,normal
139,97,fat
160,45,thin
174,69,normal
137,51,fat
176,57,thin
146,51,normal
200,38,thin
152,88,fat
124,48,fat
197,59,thin
129,91,fat
185,65,normal
142,79,fat
155,95,fat
151,87,fat
168,94,fat
134,77,fat
183,53,thin
152,72,fat
126,46,fat
189,90,fat
141,42,normal
158,74,fat
163,81,fat
177,46,thin
137,72,fat
198,71,thin
120,88,fat
128,51,fat
129,55,fat
197,98,fat
199,87,normal
157,98,fat
161,39,thin
176,64,normal
188,61,thin
193,79,normal
180,70,normal
151,41,thin
191,87,normal
188,39,thin
154,95,fat
164,100,fat
197,41,thin
149,39,thin
200,69,thin
157,100,fat
154,49,normal
166,72,fat
199,64,thin
153,76,fat
198,45,thin
189,93,fat
141,51,fat
186,61,thin
150,99,fat
165,74,fat
131,75,fat
177,89,fat
151,41,thin
163,80,fat
176,53,thin
150,87,fat
155,86,fat
182,56,thin
174,52,thin
157,62,fat
161,95,fat
183,74,normal
172,56,normal
132,80,fat
144,60,fat
134,63,fat
193,82,normal
193,56,thin
182,92,fat
142,95,fat
174,75,normal
138,78,fat
123,92,fat
147,80,fat
161,88,fat
160,90,fat
194,36,thin
180,37,thin
171,94,fat
143,91,fat
160,78,fat
189,38,thin
198,36,thin
183,91,fat
133,43,normal
127,68,fat
152,79,fat
139,59,fat
125,35,normal
129,36,normal
166,96,fat
133,48,fat
123,42,fat
169,62,normal
155,58,normal
177,37,thin
125,47,fat
163,98,fat
177,71,normal
131,69,fat
164,93,fat
187,85,normal
185,71,normal
158,35,thin
156,58,normal
137,99,fat
152,65,fat
135,59,fat
159,57,normal
129,99,fat
168,77,fat
194,79,normal
176,44,thin
143,51,normal
171,49,thin
139,45,normal
156,46,normal
182,41,thin
198,93,normal
181,64,normal
181,74,normal
182,40,thin
127,90,fat
182,96,fat
138,84,fat
163,40,thin
178,46,thin
131,100,fat
165,96,fat
148,100,fat
135,81,fat
159,42,thin
129,46,fat
132,95,fat
122,38,fat
148,64,fat
134,100,fat
124,94,fat
127,92,fat
181,79,normal
158,57,normal
129,88,fat
132,94,fat
141,66,fat
149,93,fat
162,84,fat
181,66,normal
131,54,fat
121,55,fat
135,94,fat
122,51,fat
170,57,normal
125,41,fat
162,68,fat
144,64,fat
129,62,fat
181,70,normal
134,77,fat
170,41,thin
137,71,fat
157,68,fat
131,51,fat
167,41,thin
196,37,thin
156,97,fat
155,52,normal
157,50,normal
197,89,normal
138,35,thin
199,65,thin
193,35,thin
164,87,fat
126,38,normal
184,66,normal
188,53,thin
132,54,fat
121,63,fat
143,53,fat
189,63,thin
153,69,fat
150,94,fat
168,48,thin
188,61,thin
136,37,normal
126,69,fat
130,95,fat
175,63,normal
159,62,normal
128,92,fat
131,75,fat
145,62,fat
197,42,thin
159,58,normal
195,63,thin
164,37,thin
159,66,fat
157,71,fat
123,80,fat
159,53,normal
137,58,fat
175,65,normal
184,85,fat
177,79,fat
200,98,normal
150,50,normal
153,83,fat
142,99,fat
178,86,fat
173,39,thin
184,71,normal
131,71,fat
189,92,fat
130,100,fat
150,88,fat
180,51,thin
183,58,thin
167,87,fat
198,48,thin
131,93,fat
168,74,fat
168,62,normal
143,52,fat
195,84,normal
178,92,fat
183,40,thin
124,81,fat
166,41,thin
159,49,normal
133,69,fat
135,56,fat
166,47,thin
159,53,normal
143,58,fat
146,90,fat
168,52,thin
165,57,normal
151,51,normal
124,58,fat
122,41,fat
137,66,fat
132,75,fat
194,66,thin
195,39,thin
126,45,fat
154,58,normal
146,41,normal
133,83,fat
184,59,thin
174,58,normal
143,35,thin
196,62,thin
157,100,fat
171,95,fat
139,50,fat
137,94,fat
149,51,normal
191,36,thin
124,51,fat
141,90,fat
139,46,normal
173,92,fat
185,92,fat
173,79,fat
136,37,normal
138,94,fat
145,87,fat
172,99,fat
153,85,fat
166,51,normal
142,98,fat
185,80,normal
142,77,fat
148,76,fat
128,74,fat
162,51,normal
171,36,thin
142,83,fat
193,86,normal
196,67,thin
134,87,fat
193,60,thin
180,99,fat
133,69,fat
170,51,thin
199,63,thin
156,48,normal
120,80,fat
189,51,thin
133,54,fat
150,99,fat
165,79,fat
193,42,thin
131,97,fat
173,69,normal
148,90,fat
190,75,normal
184,80,normal
178,71,normal
152,93,fat
130,91,fat
186,74,normal
154,59,normal
139,96,fat
147,54,normal
147,87,fat
158,88,fat
155,77,fat
132,70,fat
143,69,fat
185,92,fat
166,49,thin
158,55,normal
156,59,normal
146,92,fat
137,52,fat
151,49,normal
159,39,thin
139,46,normal
123,76,fat
171,75,fat
199,100,fat
129,91,fat
124,49,fat
136,82,fat
199,93,normal
176,63,normal
187,36,thin
145,45,normal
138,99,fat
144,50,normal
141,61,fat
189,36,thin
189,96,fat
173,49,thin
189,74,normal
171,36,thin
146,98,fat
165,67,normal
137,93,fat
190,64,thin
180,94,fat
146,49,normal
178,86,fat
122,94,fat
152,67,fat
150,54,normal
173,100,fat
176,39,thin
200,71,thin
147,48,normal
127,86,fat
193,83,normal
133,62,fat
150,90,fat
197,40,thin
151,99,fat
121,41,fat
164,65,normal
140,74,fat
157,79,fat
184,62,thin
120,71,fat
134,93,fat
187,91,fat
159,65,fat
157,43,thin
132,65,fat
128,56,fat
138,70,fat
183,70,normal
199,55,thin
182,67,normal
151,51,normal
179,45,thin
142,86,fat
180,71,normal
154,65,fat
130,57,fat
184,49,thin
149,95,fat
162,58,normal
139,47,normal
157,80,fat
123,76,fat
197,41,thin
189,40,thin
153,38,thin
122,96,fat
179,53,thin
168,90,fat
141,81,fat
183,80,normal
163,45,thin
156,83,fat
147,56,fat
174,41,thin
149,73,fat
132,35,normal
139,89,fat
168,45,thin
164,54,normal
162,77,fat
122,59,fat
140,57,fat
156,58,normal
148,77,fat
178,91,fat
159,79,fat
127,99,fat
133,65,fat
120,93,fat
142,69,fat
185,77,normal
141,59,fat
150,62,fat
162,58,normal
188,88,normal
132,63,fat
192,68,thin
142,71,fat
198,80,normal
132,68,fat
146,61,fat
163,83,fat
126,78,fat
144,99,fat
200,62,thin
129,82,fat
132,82,fat
131,52,fat
168,48,thin
133,80,fat
168,43,thin
151,46,normal
155,40,thin
164,64,normal
135,64,fat
192,42,thin
127,87,fat
150,60,fat
178,96,fat
183,96,fat
122,92,fat
169,46,thin
177,61,normal
153,77,fat
160,71,fat
148,39,thin
179,76,normal
175,68,normal
142,93,fat
154,44,normal
177,71,normal
167,89,fat
164,100,fat
140,59,fat
134,89,fat
155,52,normal
170,92,fat
142,36,thin
199,68,thin
140,93,fat
182,84,fat
162,50,normal
161,40,thin
164,48,thin
146,52,normal
177,88,fat
127,87,fat
151,73,fat
179,73,normal
174,41,thin
157,78,fat
192,47,thin
172,92,fat
174,41,thin
200,64,thin
170,74,fat
184,37,thin
122,37,normal
163,58,normal
198,77,normal
174,74,normal
134,99,fat
158,86,fat
191,63,thin
200,82,normal
152,67,fat
178,67,normal
196,68,thin
183,88,fat
149,78,fat
133,85,fat
170,71,normal
190,90,normal
164,62,normal
192,84,normal
163,73,fat
176,61,normal
164,64,normal
157,52,normal
159,61,normal
167,94,fat
171,47,thin
131,53,fat
167,49,thin
149,60,fat
150,82,fat
175,72,normal
198,42,thin
192,90,normal
142,96,fat
134,94,fat
149,69,fat
164,87,fat
139,55,fat
148,93,fat
129,73,fat
179,68,normal
161,86,fat
138,62,fat
154,45,normal
162,89,fat
137,71,fat
147,89,fat
148,78,fat
135,80,fat
160,94,fat
147,50,normal
159,67,fat
188,93,fat
170,71,normal
193,66,thin
126,64,fat
187,58,thin
128,65,fat
158,53,normal
158,48,normal
138,92,fat
163,63,normal
148,100,fat
140,89,fat
198,94,normal
138,43,normal
142,80,fat
174,46,thin
144,98,fat
199,81,normal
140,47,normal
183,67,normal
161,42,thin
184,100,fat
152,63,fat
156,49,normal
135,75,fat
148,63,fat
193,43,thin
129,89,fat
156,67,fat
149,82,fat
158,55,normal
157,57,normal
161,79,fat
139,87,fat
175,88,fat
199,75,normal
145,53,fat
188,55,thin
155,75,fat
183,72,normal
134,69,fat
150,97,fat
200,73,thin
196,90,normal
184,67,normal
148,38,thin
168,96,fat
133,40,normal
149,86,fat
151,58,fat
157,91,fat
122,55,fat
153,73,fat
125,92,fat
123,38,fat
121,72,fat
142,45,normal
147,62,fat
138,66,fat
144,57,fat
149,97,fat
198,43,thin
120,41,fat
161,100,fat
192,39,thin
176,90,fat
166,46,thin
165,87,fat
199,93,normal
137,91,fat
183,55,thin
134,61,fat
196,52,thin
191,56,thin
128,95,fat
125,70,fat
190,68,normal
157,84,fat
142,84,fat
137,68,fat
126,79,fat
145,92,fat
199,42,thin
171,99,fat
127,46,fat
151,78,fat
157,48,normal
152,52,normal
162,90,fat
180,47,thin
133,94,fat
147,79,fat
168,83,fat
169,73,fat
199,87,normal
181,66,normal
168,41,thin
183,55,thin
160,54,normal
200,35,thin
182,61,thin
198,93,normal
151,85,fat
149,83,fat
135,58,fat
183,96,fat
141,77,fat
158,57,normal
120,73,fat
198,37,thin
163,68,fat
147,99,fat
144,81,fat
172,71,normal
192,72,normal
166,37,thin
162,92,fat
126,39,normal
121,61,fat
126,48,fat
171,86,fat
179,86,fat
165,42,thin
190,66,thin
138,53,fat
181,84,fat
148,79,fat
192,40,thin
189,75,normal
193,48,thin
138,60,fat
157,36,thin
185,53,thin
176,36,thin
190,80,normal
173,40,thin
131,58,fat
155,39,thin
184,47,thin
126,74,fat
194,99,fat
163,41,thin
190,71,normal
151,53,normal
183,69,normal
137,86,fat
174,74,normal
174,78,fat
181,68,normal
132,51,fat
193,46,thin
181,80,normal
142,82,fat
158,69,fat
126,73,fat
122,91,fat
190,61,thin
145,74,fat
198,63,thin
186,90,fat
189,59,thin
189,54,thin
181,46,thin
179,46,thin
137,45,normal
137,60,fat
124,59,fat
166,70,fat
164,90,fat
184,36,thin
183,63,normal
170,50,thin
189,85,normal
188,98,fat
192,86,normal
179,39,thin
181,56,thin
172,94,fat
154,37,thin
143,79,fat
178,48,thin
174,40,thin
178,65,normal
163,83,fat
132,53,fat
139,60,fat
138,39,normal
186,99,fat
142,74,fat
145,64,fat
200,78,normal
163,50,normal
168,69,normal
131,100,fat
172,72,normal
173,41,thin
169,45,thin
197,87,normal
184,64,normal
166,86,fat
136,93,fat
160,48,normal
189,55,thin
159,60,normal
193,40,thin
131,78,fat
139,37,normal
199,51,thin
144,90,fat
121,64,fat
133,75,fat
192,41,thin
169,93,fat
128,84,fat
179,38,thin
149,59,fat
158,47,normal
170,45,thin
177,95,fat
164,44,thin
158,42,thin
146,40,normal
120,51,fat
174,65,normal
190,85,normal
179,50,thin
173,46,thin
196,98,fat
165,93,fat
136,65,fat
200,37,thin
159,51,normal
194,61,thin
193,51,thin
182,100,fat
177,66,normal
187,81,normal
133,42,normal
137,57,fat
121,62,fat
154,55,normal
196,59,thin
153,90,fat
175,40,thin
141,48,normal
124,62,fat
170,83,fat
196,68,thin
152,63,fat
155,97,fat
186,67,normal
178,43,thin
182,93,fat
161,52,normal
173,66,normal
132,75,fat
130,95,fat
138,44,normal
129,85,fat
120,76,fat
152,56,normal
151,56,normal
171,85,fat
186,44,thin
143,64,fat
135,82,fat
135,91,fat
152,79,fat
169,79,fat
170,62,normal
178,83,fat
189,42,thin
132,49,fat
155,97,fat
136,58,fat
144,100,fat
158,40,thin
155,78,fat
125,78,fat
167,64,normal
189,82,normal
132,70,fat
181,91,fat
156,40,thin
159,61,normal
174,76,fat
128,81,fat
129,100,fat
139,64,fat
137,70,fat
187,59,thin
176,60,normal
138,47,normal
153,85,fat
164,68,fat
132,89,fat
138,70,fat
193,78,normal
121,39,fat
174,37,thin
168,94,fat
196,91,normal
181,51,thin
146,98,fat
122,53,fat
166,92,fat
129,63,fat
194,35,thin
123,93,fat
137,57,fat
154,73,fat
189,78,normal
148,98,fat
182,45,thin
172,84,fat
122,92,fat
160,38,thin
153,87,fat
135,50,fat
176,88,fat
161,83,fat
184,57,thin
140,89,fat
166,38,thin
141,35,thin
150,81,fat
160,37,thin
127,40,normal
163,97,fat
159,56,normal
140,74,fat
178,92,fat
143,49,normal
138,50,fat
149,90,fat
129,59,fat
129,81,fat
165,93,fat
160,54,normal
151,55,normal
179,100,fat
126,72,fat
149,60,fat
129,100,fat
124,94,fat
178,67,normal
198,72,thin
195,58,thin
140,38,normal
192,36,thin
138,40,normal
195,74,normal
149,69,fat
200,84,normal
128,79,fat
141,74,fat
132,88,fat
199,76,normal
172,36,thin
152,89,fat
123,67,fat
177,64,normal
179,93,fat
128,51,fat
163,88,fat
160,51,normal
152,90,fat
157,92,fat
173,47,thin
123,85,fat
176,95,fat
194,94,normal
172,87,fat
152,82,fat
165,46,thin
120,76,fat
148,57,fat
152,81,fat
146,84,fat
154,81,fat
178,98,fat
176,88,fat
130,98,fat
150,98,fat
178,79,normal
145,36,thin
143,65,fat
144,51,normal
152,38,thin
166,54,normal
142,81,fat
128,58,fat
178,63,normal
191,95,fat
164,48,thin
160,51,normal
154,100,fat
153,60,fat
160,61,normal
147,35,thin
198,94,normal
147,99,fat
166,66,normal
147,76,fat
172,97,fat
125,47,fat
152,54,normal
192,84,normal
121,89,fat
142,39,normal
175,77,fat
136,77,fat
190,63,thin
154,90,fat
192,56,thin
134,94,fat
182,43,thin
151,35,thin
151,91,fat
188,64,thin
150,63,fat
164,59,normal
163,35,thin
165,91,fat
153,97,fat
139,47,normal
130,38,normal
182,57,thin
154,99,fat
134,94,fat
142,75,fat
198,59,thin
184,66,normal
196,82,normal
160,96,fat
165,90,fat
166,48,thin
135,63,fat
148,89,fat
161,93,fat
158,72,fat
181,89,fat
199,71,thin
146,76,fat
150,65,fat
160,87,fat
162,41,thin
200,59,thin
131,79,fat
177,93,fat
192,63,thin
162,54,normal
164,46,thin
124,92,fat
133,86,fat
189,87,normal
156,43,thin
135,93,fat
178,85,fat
130,100,fat
155,39,thin
126,35,normal
189,56,thin
159,38,thin
129,57,fat
146,65,fat
154,38,thin
129,69,fat
185,89,fat
161,71,fat
151,57,normal
168,99,fat
147,35,thin
195,58,thin
143,60,fat
144,75,fat
126,80,fat
125,85,fat
179,96,fat
175,63,normal
120,41,fat
138,62,fat
197,43,thin
120,51,fat
196,53,thin
120,88,fat
167,80,fat
120,35,normal
136,55,fat
130,93,fat
171,51,thin
148,58,fat
146,79,fat
190,78,normal
170,48,thin
148,57,fat
165,68,normal
150,70,fat
188,70,normal
155,76,fat
188,82,normal
186,73,normal
186,40,thin
193,70,normal
152,60,fat
137,90,fat
125,49,fat
148,60,fat
194,92,normal
137,35,normal
146,92,fat
190,57,thin
180,54,thin
171,64,normal
151,95,fat
170,52,thin
157,77,fat
176,77,normal
186,89,fat
141,55,fat
176,74,normal
165,50,thin
189,91,fat
137,46,normal
161,78,fat
150,48,normal
196,62,thin
181,40,thin
176,38,thin
122,58,fat
196,89,normal
184,54,thin
131,41,normal
158,42,thin
193,41,thin
164,85,fat
164,38,thin
174,68,normal
162,80,fat
137,43,normal
175,95,fat
163,56,normal
158,63,fat
155,54,normal
165,74,fat
127,54,fat
167,89,fat
181,68,normal
159,71,fat
149,86,fat
193,47,thin
161,47,thin
171,88,fat
135,100,fat
158,57,normal
186,66,normal
170,60,normal
173,42,thin
171,43,thin
122,47,fat
144,80,fat
141,58,fat
193,44,thin
186,85,normal
128,80,fat
139,81,fat
135,72,fat
162,48,thin
190,94,fat
130,89,fat
148,98,fat
186,63,thin
164,44,thin
179,95,fat
148,40,thin
193,61,thin
188,82,normal
127,54,fat
129,52,fat
174,100,fat
151,98,fat
173,93,fat
125,42,fat
157,52,normal
150,87,fat
153,100,fat
144,98,fat
166,52,normal
200,41,thin
130,48,fat
172,64,normal
124,80,fat
177,36,thin
156,84,fat
148,50,normal
184,82,normal
135,92,fat
198,69,thin
181,91,fat
193,89,normal
197,70,thin
135,67,fat
151,76,fat
191,54,thin
120,50,fat
140,65,fat
174,69,normal
152,40,thin
145,56,fat
145,97,fat
145,85,fat
141,78,fat
169,66,normal
131,54,fat
178,71,normal
184,70,normal
193,100,fat
194,64,thin
181,67,normal
181,91,fat
140,92,fat
195,99,fat
144,51,normal
166,62,normal
130,79,fat
200,59,thin
192,37,thin
133,52,fat
133,35,normal
138,44,normal
186,65,normal
197,76,normal
158,38,thin
153,76,fat
189,39,thin
172,76,fat
